tt,stla,stlo,evla,evlo,dist,evtname,staname,period,weight,vel
23.5999817404,19.8868,-155.34,19.406623,-155.300005,53.3207987267,WRM,KKUD,4.0,1,2.259357626341801
9.80011015642,19.433613,-155.004449,19.398242,-155.266032,27.7510515649,KKO,JOKA,4.0,1,2.831708125925547
28.8000799562,19.51702,-154.861137,19.775885,-155.456039,68.6586126898,HPUD,ERZ4,4.0,1,2.3839729887631567
15.8998684759,19.402745,-155.627597,19.46017,-155.27533,37.5364241938,RSDD,RCOD,4.0,1,2.360800924277789
13.3996908294,19.386532,-155.281715,19.402745,-155.627597,36.376191071,RCOD,OTLD,4.0,1,2.714703759521653
8.09988479187,19.529823,-155.456467,19.46017,-155.27533,20.5189628285,RSDD,PLAD,4.0,1,2.533241318332732
17.0002254768,19.51702,-154.861137,19.395368,-155.273643,45.3589766612,RIMD,ERZ4,4.0,1,2.6681397092703767
16.1999529681,19.775885,-155.456039,19.385509,-155.251312,48.2583839692,PUHI,HPUD,4.0,1,2.978921239106532
28.299953386,19.602682,-155.483002,19.455728,-154.918443,61.4455812572,KLUD,HSSD,4.0,1,2.1712255288588977
8.29998500215,19.35369,-155.664418,19.164518,-155.749057,22.752463218,HOVE,DAND,4.0,1,2.7412655820590373
10.89986924,19.450382,-155.524977,19.46017,-155.27533,26.2359005407,RSDD,ELEP,4.0,1,2.4069922274315285
16.3001482316,19.698593,-155.024497,19.395368,-155.273643,42.5480622087,RIMD,NAGD,4.0,1,2.610286827098599
12.2999718952,19.602682,-155.483002,19.395368,-155.273643,31.7752905995,RIMD,HSSD,4.0,1,2.5833628621460623
21.6999866255,19.8868,-155.34,19.385509,-155.251312,56.2670376651,PUHI,KKUD,4.0,1,2.592952642605766
28.9998769937,19.423037,-155.26094,19.68466,-155.835697,66.9071017735,HUAD,HAT,4.0,1,2.307151226470204
9.40006334297,19.296253,-155.30748,19.155413,-155.462112,22.5260882156,PPLD,HLPD,4.0,1,2.396376215107798
14.8000026832,19.529823,-155.456467,19.155413,-155.462112,41.4500082975,PPLD,PLAD,4.0,1,2.800675728562627
8.39984112923,19.237503,-155.397507,19.406623,-155.300005,21.3414612801,WRM,HTCD,4.0,1,2.5406982050928786
26.8999586186,19.35369,-155.664418,19.8868,-155.34,68.1234983926,KKUD,DAND,4.0,1,2.5324759550186053
22.1998880479,19.487841,-155.917267,19.7573,-155.5326,50.1780348308,POHA,CACD,4.0,1,2.260283237579056
19.499915189,19.395368,-155.273643,19.504323,-155.702741,46.6440967422,TOUO,RIMD,4.0,1,2.3920153646879534
13.3000814453,19.698593,-155.024497,19.39296,-155.109605,34.9922273956,NPOC,NAGD,4.0,1,2.6309784296821426
31.1000619639,19.384045,-155.101578,19.856873,-155.65748,78.3574726517,WAID,JCUZ,4.0,1,2.5195278627629407
14.4998167876,19.35369,-155.664418,19.395368,-155.273643,41.3109772144,RIMD,DAND,4.0,1,2.849068910286401
16.0001259194,19.42476,-155.277582,19.7033,-155.080597,37.1212911824,HILB,UWB,4.0,1,2.320062440095599
12.9,19.51702,-154.861137,19.285863,-155.129087,38.0379290679,KAED,ERZ4,4.0,1,2.9486766719302326
25.0001121335,19.412033,-155.54704,19.7033,-155.080597,58.6121636236,HILB,TRAD,4.0,1,2.344476029171888
19.6001277633,19.285863,-155.129087,19.412033,-155.54704,46.0820093174,TRAD,KAED,4.0,1,2.351107598578293
26.7997349129,19.450382,-155.524977,19.455728,-154.918443,63.6910735672,KLUD,ELEP,4.0,1,2.376556103043483
13.4999830189,19.775885,-155.456039,19.46017,-155.27533,39.7591744668,RSDD,HPUD,4.0,1,2.945127739133974
15.4,19.856873,-155.65748,19.466578,-155.58107,43.9424663075,WILD,WAID,4.0,1,2.853406903084416
12.0999165496,19.371567,-155.263462,19.412033,-155.54704,30.122838711,TRAD,AHUD,4.0,1,2.48950797201951
12.2998982237,19.455728,-154.918443,19.698593,-155.024497,29.0967689404,NAGD,KLUD,4.0,1,2.365610544999066
11.9,19.602682,-155.483002,19.427078,-155.267682,29.8106397395,SBL,HSSD,4.0,1,2.5050957764285715
18.600169645,19.460442,-154.950189,19.493172,-155.386023,45.900753966,MLOD,KIND,4.0,1,2.467759963594676
24.2001161381,19.466578,-155.58107,19.7033,-155.080597,58.6845801229,HILB,WILD,4.0,1,2.424971012040253
8.19973715886,19.541178,-155.644036,19.602682,-155.483002,18.216951622,HSSD,ALEP,4.0,1,2.221650678438659
20.7,19.333395,-155.38565,19.2633,-155.869,51.390621411,KAAD,DESD,4.0,1,2.4826387155072465
13.1998784369,19.395368,-155.273643,19.466578,-155.58107,33.2337448158,WILD,RIMD,4.0,1,2.5177311271970293
19.5,19.285863,-155.129087,19.7033,-155.080597,46.4889853509,HILB,KAED,4.0,1,2.3840505308153848
14.0999976832,19.402438,-155.07508,19.7033,-155.080597,33.3100825006,HILB,KUPD,4.0,1,2.3624175867978057
18.3999572434,19.504323,-155.702741,19.420972,-155.291162,44.1888134269,UWE,TOUO,4.0,1,2.40157152771376
18.7000432389,19.46017,-155.27533,19.504323,-155.702741,45.1371278324,TOUO,RSDD,4.0,1,2.413744570306946
33.7,19.2633,-155.869,19.8868,-155.34,88.5701812225,KKUD,KAAD,4.0,1,2.628195288501483
26.6999052913,19.8868,-155.34,19.39296,-155.109605,59.7704757325,NPOC,KKUD,4.0,1,2.238602537364649
15.0998906748,19.373785,-155.2155,19.402745,-155.627597,43.4074204427,RCOD,PAUD,4.0,1,2.8746844184204625
42.9999984291,18.97936,-155.667897,19.856873,-155.65748,97.1443326275,WAID,SPDD,4.0,1,2.259170608754212
27.1998717976,19.50711,-154.82088,19.529823,-155.456467,66.7595623359,PLAD,ERZ3,4.0,1,2.4544072425293777
20.9000803172,19.164518,-155.749057,19.33566,-155.301105,50.7623771387,MITD,HOVE,4.0,1,2.4288125389128017
16.8002028196,19.698593,-155.024497,19.390003,-155.293995,44.3489992741,SDH,NAGD,4.0,1,2.639789516252752
27.0000265339,19.433613,-155.004449,19.8868,-155.34,61.2787080753,KKUD,JOKA,4.0,1,2.2695795501667844
10.8996670325,19.450382,-155.524977,19.386532,-155.281715,26.5084836607,OTLD,ELEP,4.0,1,2.432045270893004
19.3,19.423037,-155.26094,19.7573,-155.5326,46.7066991735,POHA,HAT,4.0,1,2.420036226606217
9.00003784792,19.775885,-155.456039,19.856873,-155.65748,22.9299508636,WAID,HPUD,4.0,1,2.5477616040136257
9.09981824472,19.296253,-155.30748,19.39296,-155.109605,23.385485585,NPOC,HLPD,4.0,1,2.5698849093572824
14.2998931759,19.529823,-155.456467,19.38486,-155.12543,38.2845936531,STCD,PLAD,4.0,1,2.677264311150385
15.7001224687,19.427078,-155.267682,19.7033,-155.080597,36.3367691031,HILB,SBL,4.0,1,2.314425838113144
14.9998918384,19.237503,-155.397507,19.402438,-155.07508,38.4894271716,KUPD,HTCD,4.0,1,2.565980314142423
18.9999484943,19.42476,-155.277582,19.7573,-155.5326,45.5077126692,POHA,UWB,4.0,1,2.395149264896815
17.2001037462,19.385509,-155.251312,19.7033,-155.080597,39.4782782231,HILB,PUHI,4.0,1,2.2952348896047727
26.6,19.2633,-155.869,19.373785,-155.2155,69.7567937475,PAUD,KAAD,4.0,1,2.6224358551691727
10.7999520835,19.333395,-155.38565,19.529823,-155.456467,22.9807054784,PLAD,DESD,4.0,1,2.127852540522802
27.3002208976,19.460442,-154.950189,19.246099,-155.615005,73.770491524,KHU,KIND,4.0,1,2.7021939419722885
25.1,19.487841,-155.917267,19.237503,-155.397507,61.2359009063,HTCD,CACD,4.0,1,2.439677326944223
16.4001909526,19.412086,-155.259872,19.51702,-154.861137,43.4473015776,ERZ4,BYL,4.0,1,2.6491948601800943
23.8,19.296253,-155.30748,19.2633,-155.869,59.1366375009,KAAD,HLPD,4.0,1,2.484732668105042
23.2,19.8868,-155.34,19.402438,-155.07508,60.3901150496,KUPD,KKUD,4.0,1,2.6030222004137933
14.1000486453,19.775885,-155.456039,19.504323,-155.702741,39.6638362401,TOUO,HPUD,4.0,1,2.8130283262051887
25.199947051,19.412086,-155.259872,19.856873,-155.65748,64.5255739767,WAID,BYL,4.0,1,2.5605440299581685
14.0998590704,19.460442,-154.950189,19.33566,-155.301105,39.3630509899,MITD,KIND,4.0,1,2.791733647362144
13.2,19.2633,-155.869,19.412033,-155.54704,37.6243807726,TRAD,KAAD,4.0,1,2.8503318767121213
12.3999168823,19.385509,-155.251312,19.412033,-155.54704,31.2013219303,TRAD,PUHI,4.0,1,2.5162525060823326
10.4000142061,19.485115,-155.597133,19.248378,-155.498982,28.1617168217,WOOD,MOKD,4.0,1,2.707853687851897
14.5000951955,19.450382,-155.524977,19.2633,-155.869,41.6573053461,KAAD,ELEP,4.0,1,2.872898748901183
17.6001941541,19.390003,-155.293995,19.7033,-155.080597,41.2835613622,HILB,SDH,4.0,1,2.345631019790933
31.2999600628,19.541178,-155.644036,19.51702,-154.861137,82.2124025006,ERZ4,ALEP,4.0,1,2.626597680497025
17.5999604907,19.8868,-155.34,19.529823,-155.456467,41.3609616678,PLAD,KKUD,4.0,1,2.3500599157399
11.8999774304,19.155413,-155.462112,19.395368,-155.273643,33.1364765856,RIMD,PPLD,4.0,1,2.7845831455905685
22.6,19.402438,-155.07508,19.7573,-155.5326,62.0282755662,POHA,KUPD,4.0,1,2.7446139631061945
10.7000854705,19.237503,-155.397507,19.412033,-155.54704,24.9033684222,TRAD,HTCD,4.0,1,2.3273990185273075
14.7,19.296253,-155.30748,19.466578,-155.58107,34.3730733163,WILD,HLPD,4.0,1,2.338304307231293
12.6002161072,19.460442,-154.950189,19.386532,-155.281715,35.7661354436,OTLD,KIND,4.0,1,2.838533493339258
16.6,19.373785,-155.2155,19.466578,-155.58107,39.7442713172,WILD,PAUD,4.0,1,2.394233211879518
11.5999014904,19.373785,-155.2155,19.529823,-155.456467,30.6362540126,PLAD,PAUD,4.0,1,2.6410788089842274
19.7001962143,19.602682,-155.483002,19.28123,-155.224645,44.7466730114,POLD,HSSD,4.0,1,2.2713820981599784
25.2,19.451827,-155.602737,19.7033,-155.080597,61.451606995,HILB,SWRD,4.0,1,2.4385558331349206
17.5000686178,19.155413,-155.462112,19.38486,-155.12543,43.5626962018,STCD,PPLD,4.0,1,2.4892871652794946
10.7000385198,19.529823,-155.456467,19.7573,-155.5326,26.4173217857,POHA,PLAD,4.0,1,2.468899690110068
11.3998647929,19.433613,-155.004449,19.28123,-155.224645,28.631487958,POLD,JOKA,4.0,1,2.511563819233374
12.1001063644,19.371567,-155.263462,19.460442,-154.950189,34.3416877169,KIND,AHUD,4.0,1,2.838131061222525
20.4001186817,19.698593,-155.024497,19.7573,-155.5326,53.6572516175,POHA,NAGD,4.0,1,2.6302421301908128
19.8000643136,19.391443,-155.324317,19.7573,-155.5326,46.0201539747,POHA,CPKD,4.0,1,2.324242651226658
10.6,19.450382,-155.524977,19.417662,-155.284097,25.5542459043,OBL,ELEP,4.0,1,2.4107779155
8.4,19.164518,-155.749057,18.97936,-155.667897,22.2044046794,SPDD,HOVE,4.0,1,2.643381509452381
15.5000820295,19.455728,-154.918443,19.386532,-155.281715,38.9137035926,OTLD,KLUD,4.0,1,2.5105482357150644
12.5999102151,19.35369,-155.664418,19.602682,-155.483002,33.5034014295,HSSD,DAND,4.0,1,2.6590190610524203
16.4999564809,19.371567,-155.263462,19.775885,-155.456039,49.1073929747,HPUD,AHUD,4.0,1,2.9762134846565007
19.4,19.450382,-155.524977,19.285863,-155.129087,45.4039470187,KAED,ELEP,4.0,1,2.340409640139176
23.8999235922,19.2633,-155.869,19.420972,-155.291162,63.1750997098,UWE,KAAD,4.0,1,2.6433180619212475
12.6,19.155413,-155.462112,19.42476,-155.277582,35.5690044285,UWB,PPLD,4.0,1,2.822936859404762
9.40028311999,19.285863,-155.129087,19.406623,-155.300005,22.3877495691,WRM,KAED,4.0,1,2.3816037541988218
15.1,19.455728,-154.918443,19.395368,-155.273643,37.8972878136,RIMD,KLUD,4.0,1,2.50975415984106
14.3,19.487841,-155.917267,19.450382,-155.524977,41.3960713659,ELEP,CACD,4.0,1,2.8948301654475523
12.9001118345,19.460442,-154.950189,19.420972,-155.291162,36.0717433983,UWE,KIND,4.0,1,2.79623493664837
9.90013100756,19.450382,-155.524977,19.246099,-155.615005,24.5121027759,KHU,ELEP,4.0,1,2.4759372130714143
17.7000457684,19.775885,-155.456039,19.33566,-155.301105,51.372932112,MITD,HPUD,4.0,1,2.9024180380209192
22.5000569053,19.384045,-155.101578,19.7573,-155.5326,61.2589218682,POHA,JCUZ,4.0,1,2.72261186387356
20.9999253558,19.487841,-155.917267,19.856873,-155.65748,49.1018294357,WAID,CACD,4.0,1,2.338190665146269
22.4000267738,19.775885,-155.456039,19.384045,-155.101578,57.1370895949,JCUZ,HPUD,4.0,1,2.5507598795252293
10.8002183021,19.433613,-155.004449,19.390003,-155.293995,30.7918717828,SDH,JOKA,4.0,1,2.8510416105952983
24.0997367927,19.455728,-154.918443,19.529823,-155.456467,57.073211073,PLAD,KLUD,4.0,1,2.368208896384625
12.8,19.164518,-155.749057,19.451827,-155.602737,35.3265052453,SWRD,HOVE,4.0,1,2.759883222289062
21.9998385557,19.775885,-155.456039,19.39296,-155.109605,55.8390610941,NPOC,HPUD,4.0,1,2.5381577666001784
10.6997835512,19.412033,-155.54704,19.406623,-155.300005,25.9534575714,WRM,TRAD,4.0,1,2.425605849614526
9.59989016574,19.237503,-155.397507,19.427078,-155.267682,25.0297338166,SBL,HTCD,4.0,1,2.6072937694564344
9.49997267239,19.602682,-155.483002,19.412033,-155.54704,22.1491558204,TRAD,HSSD,4.0,1,2.331496793119482
15.1000729851,19.395368,-155.273643,19.246099,-155.615005,39.4957576526,KHU,RIMD,4.0,1,2.6156004472013112
14.6999589561,19.398242,-155.266032,19.455728,-154.918443,37.0544840044,KLUD,KKO,4.0,1,2.520720235686346
30.0998005991,19.68466,-155.835697,19.385509,-155.251312,69.7008347527,PUHI,HUAD,4.0,1,2.315657690927829
11.1000767745,19.450382,-155.524977,19.33566,-155.301105,26.7259703504,MITD,ELEP,4.0,1,2.4077284232661413
24.6998117114,19.487841,-155.917267,19.427078,-155.267682,68.5378481777,SBL,CACD,4.0,1,2.774832819720116
8.89996907582,19.373568,-155.240608,19.237503,-155.397507,22.3332143216,HTCD,DEVL,4.0,1,2.509358642860489
14.2997945332,19.412086,-155.259872,19.451827,-155.602737,36.2745107961,SWRD,BYL,4.0,1,2.5367155249595403
18.1004595591,19.28123,-155.224645,19.246099,-155.615005,41.2204596344,KHU,POLD,4.0,1,2.2773156394074223
26.9,19.333395,-155.38565,19.8868,-155.34,61.4485208723,KKUD,DESD,4.0,1,2.2843316309405206
17.0001760285,19.379447,-155.169297,19.155413,-155.462112,39.5286470849,PPLD,KNHD,4.0,1,2.3251904579477336
11.0998904481,19.68466,-155.835697,19.504323,-155.702741,24.3535506469,TOUO,HUAD,4.0,1,2.1940352259124025
12.2001843112,19.384045,-155.101578,19.493172,-155.386023,32.2206576151,MLOD,JCUZ,4.0,1,2.6409976106279665
21.0999606329,19.541178,-155.644036,19.379447,-155.169297,52.9647264669,KNHD,ALEP,4.0,1,2.510181293149667
21.30000828,19.402745,-155.627597,19.856873,-155.65748,50.369455846,WAID,RCOD,4.0,1,2.364762265998518
15.7001334319,19.698593,-155.024497,19.420972,-155.291162,41.5631099476,UWE,NAGD,4.0,1,2.647309344718742
20.8999591274,19.384045,-155.101578,19.451827,-155.602737,53.1669948739,SWRD,JCUZ,4.0,1,2.5438803276987123
18.8,19.450382,-155.524977,19.68466,-155.835697,41.6604867691,HUAD,ELEP,4.0,1,2.2159833387819146
8.39987794303,19.493172,-155.386023,19.412033,-155.54704,19.1451223113,TRAD,MLOD,4.0,1,2.279214345868694
23.1997638289,19.237503,-155.397507,19.455728,-154.918443,55.8325873719,KLUD,HTCD,4.0,1,2.406601540587633
14.2998754698,19.423037,-155.26094,19.451827,-155.602737,36.0346101636,SWRD,HAT,4.0,1,2.5199247531701747
9.60016719363,19.285863,-155.129087,19.420972,-155.291162,22.6641921137,UWE,KAED,4.0,1,2.360812229263921
24.3000041783,19.391443,-155.324317,19.8868,-155.34,54.860597143,KKUD,CPKD,4.0,1,2.257637354317442
23.5998412682,19.68466,-155.835697,19.246099,-155.615005,53.7940917375,KHU,HUAD,4.0,1,2.279425998088629
13.8997081677,19.237503,-155.397507,19.39296,-155.109605,34.8076100793,NPOC,HTCD,4.0,1,2.5041971859657863
22.2999497904,19.450382,-155.524977,19.8868,-155.34,52.0602183937,KKUD,ELEP,4.0,1,2.334544197768177
16.1999569517,19.455728,-154.918443,19.420972,-155.291162,39.3290571263,UWE,KLUD,4.0,1,2.427726026899897
19.4998902386,19.391443,-155.324317,19.50711,-154.82088,54.3924957437,ERZ3,CPKD,4.0,1,2.789374456889514
8.49987166561,19.602682,-155.483002,19.451827,-155.602737,20.8996953833,SWRD,HSSD,4.0,1,2.458824815892102
9.20015420063,19.285863,-155.129087,19.427078,-155.267682,21.3634916052,SBL,KAED,4.0,1,2.3220797325046023
16.4999293276,19.373568,-155.240608,19.50711,-154.82088,46.4893697462,ERZ3,DEVL,4.0,1,2.817549628436021
8.69987554214,19.237503,-155.397507,19.398242,-155.266032,22.5277388143,KKO,HTCD,4.0,1,2.589432309138369
9.29974883318,19.529823,-155.456467,19.390003,-155.293995,23.0344372124,SDH,PLAD,4.0,1,2.4768880994094005
11.3998719997,19.450382,-155.524977,19.423037,-155.26094,27.8923933443,HAT,ELEP,4.0,1,2.446728642657919
12.2001103368,19.460442,-154.950189,19.42476,-155.277582,34.605854946,UWB,KIND,4.0,1,2.836519833891672
13.5000396111,19.485115,-155.597133,19.427078,-155.267682,35.1844677522,SBL,MOKD,4.0,1,2.6062492233926955
10.6000387181,19.433613,-155.004449,19.46017,-155.27533,28.5961097936,RSDD,JOKA,4.0,1,2.697736353054161
10.2000819653,19.35369,-155.664418,19.2633,-155.869,23.7150145292,KAAD,DAND,4.0,1,2.3249827413031485
14.5000313389,19.333395,-155.38565,19.602682,-155.483002,31.5131766669,HSSD,DESD,4.0,1,2.1733178315524007
16.8000352477,19.333395,-155.38565,19.460442,-154.950189,47.8539660301,KIND,DESD,4.0,1,2.8484443826777937
16.300213746,19.28123,-155.224645,19.412033,-155.54704,36.8394890578,TRAD,POLD,4.0,1,2.260061716481494
12.9000346631,19.296253,-155.30748,19.433613,-155.004449,35.2812222288,JOKA,HLPD,4.0,1,2.734971118311832
18.2,19.46017,-155.27533,19.7573,-155.5326,42.547221375,POHA,RSDD,4.0,1,2.337759416208791
30.2999602291,19.50711,-154.82088,19.775885,-155.456039,72.9591163559,HPUD,ERZ3,4.0,1,2.4078947894403586
12.7002469624,19.391443,-155.324317,19.485115,-155.597133,30.4680695548,MOKD,CPKD,4.0,1,2.399013943981005
16.1000211854,19.373568,-155.240608,19.698593,-155.024497,42.5319551325,NAGD,DEVL,4.0,1,2.641732867474069
16.8001893521,19.51702,-154.861137,19.398242,-155.266032,44.5010813839,KKO,ERZ4,4.0,1,2.6488440368880384
34.6000762798,19.68466,-155.835697,19.28123,-155.224645,78.1648074788,POLD,HUAD,4.0,1,2.2590935016069222
11.7,19.333395,-155.38565,19.402438,-155.07508,33.5111699168,KUPD,DESD,4.0,1,2.864202556991453
21.5999989369,19.35369,-155.664418,19.856873,-155.65748,55.7068150875,WAID,DAND,4.0,1,2.579019343947012
19.900064955,19.296253,-155.30748,19.698593,-155.024497,53.53606359,NAGD,HLPD,4.0,1,2.6902456706076614
12.6997789536,19.164518,-155.749057,19.155413,-155.462112,30.2008459543,PPLD,HOVE,4.0,1,2.378060757170815
11.7,19.46017,-155.27533,19.412033,-155.54704,29.0268305922,TRAD,RSDD,4.0,1,2.480925691641026
15.900296083,19.417662,-155.284097,19.246099,-155.615005,39.6204913182,KHU,OBL,4.0,1,2.4918083984964747
13.8000349083,19.698593,-155.024497,19.38486,-155.12543,36.3092560608,STCD,NAGD,4.0,1,2.631098856058826
20.6999800747,18.97936,-155.667897,19.466578,-155.58107,54.6997916939,WILD,SPDD,4.0,1,2.642504557806573
23.0000104515,18.97936,-155.667897,19.504323,-155.702741,58.2261318661,TOUO,SPDD,4.0,1,2.531569800321662
8.5,19.296253,-155.30748,19.38486,-155.12543,21.4971458034,STCD,HLPD,4.0,1,2.529075976870588
9.90010779682,19.371567,-155.263462,19.433613,-155.004449,28.059324703,JOKA,AHUD,4.0,1,2.8342443616637083
14.5000816679,19.46017,-155.27533,19.7033,-155.080597,33.7908942245,HILB,RSDD,4.0,1,2.330393372839108
11.300100374,19.51702,-154.861137,19.38486,-155.12543,31.3721242919,STCD,ERZ4,4.0,1,2.7762695244798894
23.3998768764,18.97936,-155.667897,19.420972,-155.291162,62.9232948381,UWE,SPDD,4.0,1,2.6890438428572003
16.2001101489,19.412086,-155.259872,19.246099,-155.615005,41.5966283876,KHU,BYL,4.0,1,2.56767565191058
11.8998860566,19.35369,-155.664418,19.155413,-155.462112,30.5627339307,PPLD,DAND,4.0,1,2.5683215608395744
11.1999583229,19.602682,-155.483002,19.504323,-155.702741,25.500571672,TOUO,HSSD,4.0,1,2.276845228955919
10.3998208864,19.333395,-155.38565,19.39296,-155.109605,29.7417886121,NPOC,DESD,4.0,1,2.85983661997427
23.8000085518,19.775885,-155.456039,19.237503,-155.397507,59.9137798411,HTCD,HPUD,4.0,1,2.5173848030642287
19.1000748749,19.417662,-155.284097,19.7573,-155.5326,45.7530256553,POHA,OBL,4.0,1,2.395436978910772
19.6999481012,19.412086,-155.259872,19.7573,-155.5326,47.7404707625,POHA,BYL,4.0,1,2.423380534672168
12.4999160743,19.420972,-155.291162,19.466578,-155.58107,30.8589202509,WILD,UWE,4.0,1,2.46873019526478
32.6999285737,19.68466,-155.835697,19.433613,-155.004449,91.5471794029,JOKA,HUAD,4.0,1,2.799614047980822
21.7,19.333395,-155.38565,19.7573,-155.5326,49.3947990382,POHA,DESD,4.0,1,2.2762580201935485
11.5001084667,19.412086,-155.259872,19.460442,-154.950189,32.95881028,KIND,BYL,4.0,1,2.865956471231237
19.1,19.379447,-155.169297,19.451827,-155.602737,46.2229595619,SWRD,KNHD,4.0,1,2.4200502388429315
8.20003566963,19.433613,-155.004449,19.373785,-155.2155,23.1359979607,PAUD,JOKA,4.0,1,2.8214508927549504
19.6002448386,19.33566,-155.301105,19.504323,-155.702741,46.1290839219,TOUO,MITD,4.0,1,2.353495290582038
26.9001552667,19.504323,-155.702741,19.7033,-155.080597,68.8834453196,HILB,TOUO,4.0,1,2.5607080939369737
22.7998120533,19.164518,-155.749057,19.385509,-155.251312,57.7580689925,PUHI,HOVE,4.0,1,2.533269522462586
13.1,19.2633,-155.869,19.466578,-155.58107,37.701585369,WILD,KAAD,4.0,1,2.8779836159541987
22.6998227204,19.164518,-155.749057,19.427078,-155.267682,58.3484967462,SBL,HOVE,4.0,1,2.5704384331496586
19.5998212438,19.50711,-154.82088,19.33566,-155.301105,53.8879396875,MITD,ERZ3,4.0,1,2.749409753139781
21.4000430923,19.35369,-155.664418,19.379447,-155.169297,52.0951303915,KNHD,DAND,4.0,1,2.43434698550885
10.8,19.50711,-154.82088,19.402438,-155.07508,29.0981495456,KUPD,ERZ3,4.0,1,2.694273106074074
15.6,19.698593,-155.024497,19.417662,-155.284097,41.3427364138,OBL,NAGD,4.0,1,2.6501754111410256
12.4372669177,19.487841,-155.917267,19.485115,-155.597133,33.6097366966,MOKD,CACD,4.5,1,2.702341030308561
18.5375,19.50711,-154.82088,19.46017,-155.27533,47.9921240963,RSDD,ERZ3,4.5,1,2.588921057116655
9.13741640815,19.451827,-155.602737,19.248378,-155.498982,25.0208045373,WOOD,SWRD,4.5,1,2.7382799929072967
15.8375098704,19.541178,-155.644036,19.164518,-155.749057,43.1302585454,HOVE,ALEP,4.5,1,2.723297974134786
12.3375,19.46017,-155.27533,19.466578,-155.58107,32.1096544333,WILD,RSDD,4.5,1,2.6026062357284703
15.7376057811,19.398242,-155.266032,19.7033,-155.080597,38.9751157913,HILB,KKO,4.5,1,2.476559416560489
13.0375,19.371567,-155.263462,19.602682,-155.483002,34.4345009164,HSSD,AHUD,4.5,1,2.641188948525407
11.1375,19.602682,-155.483002,19.42476,-155.277582,29.2032799654,UWB,HSSD,4.5,1,2.622067785894501
10.6372588945,19.450382,-155.524977,19.395368,-155.273643,27.0892944533,RIMD,ELEP,4.5,1,2.546642393681565
17.6375,19.698593,-155.024497,19.529823,-155.456467,49.0138381063,PLAD,NAGD,4.5,1,2.778956093907867
15.7373677342,19.455728,-154.918443,19.46017,-155.27533,37.4765760866,RSDD,KLUD,4.5,1,2.3813751269951564
13.2373036512,19.427078,-155.267682,19.451827,-155.602737,35.2914631977,SWRD,SBL,4.5,1,2.6660613163845284
23.9374233815,19.433613,-155.004449,19.402745,-155.627597,65.5359653046,RCOD,JOKA,4.5,1,2.7378036583189385
17.8372614845,19.602682,-155.483002,19.68466,-155.835697,38.0877469415,HUAD,HSSD,4.5,1,2.135291169813091
18.4374233092,19.541178,-155.644036,19.373568,-155.240608,46.2455148942,DEVL,ALEP,4.5,1,2.5082417493297005
14.0374838805,19.485115,-155.597133,19.856873,-155.65748,41.637381417,WAID,MOKD,4.5,1,2.966157024396663
14.6373541137,19.35369,-155.664418,19.42476,-155.277582,41.3896556863,UWB,DAND,4.5,1,2.8276733188794605
35.7375,19.164518,-155.749057,19.7033,-155.080597,92.1139819513,HILB,HOVE,4.5,1,2.5775161091654426
22.737582204,19.164518,-155.749057,19.28123,-155.224645,56.6356652195,POLD,HOVE,4.5,1,2.49083938262955
19.2376256818,19.7573,-155.5326,19.7033,-155.080597,47.7564294949,HILB,POHA,4.5,1,2.4824492525644977
17.5375756666,19.28123,-155.224645,19.451827,-155.602737,43.9825666859,SWRD,POLD,4.5,1,2.5079045999307654
16.5376147765,19.379447,-155.169297,19.466578,-155.58107,44.3081905634,WILD,KNHD,4.5,1,2.679237070291544
17.5374564976,19.33566,-155.301105,19.698593,-155.024497,49.5686883589,NAGD,MITD,4.5,1,2.826446831995476
14.4373822734,19.423037,-155.26094,19.402745,-155.627597,38.5752824452,RCOD,HAT,4.5,1,2.671902822457823
12.5373060052,19.386532,-155.281715,19.466578,-155.58107,32.6633452533,WILD,OTLD,4.5,1,2.605292176784429
9.23760771666,19.433613,-155.004449,19.385509,-155.251312,26.4695956277,PUHI,JOKA,4.5,1,2.865416722552762
24.837273654,19.487841,-155.917267,19.395368,-155.273643,68.3584318674,RIMD,CACD,4.5,1,2.7522518300389622
12.3375,19.237503,-155.397507,19.451827,-155.602737,32.060610033,SWRD,HTCD,4.5,1,2.598631005714286
15.037399515,19.39296,-155.109605,19.248378,-155.498982,43.9376866815,WOOD,NPOC,4.5,1,2.921893950990102
9.1375,19.285863,-155.129087,19.417662,-155.284097,21.8658424816,OBL,KAED,4.5,1,2.392978657357045
21.0375968567,19.33566,-155.301105,19.7573,-155.5326,52.6188641516,POHA,MITD,4.5,1,2.501182264781449
12.3374334001,19.296253,-155.30748,19.529823,-155.456467,30.2219751012,PLAD,HLPD,4.5,1,2.449616068521597
22.5376949213,19.2633,-155.869,19.33566,-155.301105,60.2220526681,MITD,KAAD,4.5,1,2.6720590938155406
13.4373748719,19.455728,-154.918443,19.373785,-155.2155,32.4912845459,PAUD,KLUD,4.5,1,2.417978575104368
24.4374247456,19.412086,-155.259872,19.2633,-155.869,66.0908462324,KAAD,BYL,4.5,1,2.7044930847019697
17.3376748115,19.50711,-154.82088,19.386532,-155.281715,50.1983275324,OTLD,ERZ3,4.5,1,2.895332164097557
28.1373072495,19.68466,-155.835697,19.398242,-155.266032,67.6716222521,KKO,HUAD,4.5,1,2.4050496961930325
